latitude,longitude,user_id,log_time
25.121765,55.193645,8,2021-04-17 10:55:13
25.1192,55.196266,8,2021-04-17 10:55:30
25.115046,55.190182,8,2021-04-17 10:55:45
25.111731,55.185497,8,2021-04-17 10:56:05
25.109091,55.181751,8,2021-04-17 10:56:23
25.106363,55.177868,8,2021-04-17 10:56:41
25.101557,55.174618,8,2021-04-17 10:57:07
25.0977,55.166756,8,2021-04-17 10:57:31
25.094688,55.163975,8,2021-04-17 10:57:49
25.091389,55.159508,8,2021-04-17 10:58:12
25.087551,55.155182,8,2021-04-17 10:58:38
25.085064,55.15126,8,2021-04-17 10:59:05
25.082451,55.153595,8,2021-04-17 10:59:22
25.080404,55.155098,8,2021-04-17 10:59:39
25.07905,55.155273,8,2021-04-17 10:59:54
25.077965,55.154911,8,2021-04-17 11:00:11
25.078142,55.153614,8,2021-04-17 11:00:48
25.078142,55.153614,8,2021-04-17 11:01:09
25.079103,55.152279,8,2021-04-17 11:01:26
25.078394,55.153278,8,2021-04-17 11:01:39
25.078606,55.153511,8,2021-04-17 11:01:56
25.078405,55.153465,8,2021-04-17 11:02:12
25.078344,55.15374,8,2021-04-17 11:02:30
25.078354,55.153706,8,2021-04-17 11:02:46
25.078272,55.153652,8,2021-04-17 11:03:00
25.078253,55.153526,8,2021-04-17 11:03:16
25.07799,55.153858,8,2021-04-17 11:03:48
25.078281,55.153313,8,2021-04-17 11:04:21
25.078386,55.153267,8,2021-04-17 11:04:50
25.078489,55.153206,8,2021-04-17 11:05:19
25.078287,55.153011,8,2021-04-17 11:05:38
25.078224,55.152981,8,2021-04-17 11:06:09
25.078299,55.153023,8,2021-04-17 11:06:40
25.078449,55.153141,8,2021-04-17 11:07:11
25.078436,55.153217,8,2021-04-17 11:07:34
25.078381,55.153477,8,2021-04-17 11:07:49
25.078264,55.153511,8,2021-04-17 11:08:06
25.078453,55.153553,8,2021-04-17 11:08:29
25.07852,55.153431,8,2021-04-17 11:08:37
25.078379,55.153286,8,2021-04-17 11:08:52
25.078342,55.153309,8,2021-04-17 11:09:07
25.078342,55.153309,8,2021-04-17 11:09:24
25.07844,55.153458,8,2021-04-17 11:09:40
25.07844,55.153458,8,2021-04-17 11:09:56
25.078444,55.153477,8,2021-04-17 11:10:12
25.078444,55.153507,8,2021-04-17 11:10:28
25.078442,55.153503,8,2021-04-17 11:10:43
25.078436,55.153503,8,2021-04-17 11:10:58
25.078432,55.153492,8,2021-04-17 11:11:14
25.078438,55.153492,8,2021-04-17 11:11:29
25.078426,55.1535,8,2021-04-17 11:11:45
25.078421,55.153519,8,2021-04-17 11:12:00
25.078419,55.153427,8,2021-04-17 11:12:16
25.078411,55.153442,8,2021-04-17 11:12:32
25.078419,55.153446,8,2021-04-17 11:12:48
25.078421,55.153454,8,2021-04-17 11:13:07
25.078468,55.153435,8,2021-04-17 11:13:22
25.078465,55.153458,8,2021-04-17 11:13:37
25.078465,55.153496,8,2021-04-17 11:13:53
25.078438,55.153461,8,2021-04-17 11:14:09
25.078188,55.153332,8,2021-04-17 11:14:26
25.077227,55.150486,8,2021-04-17 11:14:54
25.075603,55.147823,8,2021-04-17 11:15:27
25.074295,55.146511,8,2021-04-17 11:15:45
25.074295,55.146511,8,2021-04-17 11:16:01
25.072601,55.144444,8,2021-04-17 11:17:50
25.073109,55.143627,8,2021-04-17 11:17:51
25.073534,55.141846,8,2021-04-17 11:17:51
25.070869,55.146374,8,2021-04-17 11:17:53
25.072739,55.148499,8,2021-04-17 11:18:10
25.072739,55.148499,8,2021-04-17 11:18:25
25.076336,55.152973,8,2021-04-17 11:18:44
25.076931,55.157074,8,2021-04-17 11:18:59
25.076513,55.15889,8,2021-04-17 11:19:18
25.076086,55.158073,8,2021-04-17 11:19:38
25.076088,55.15807,8,2021-04-17 11:19:53
25.075809,55.157543,8,2021-04-17 11:20:09
25.074511,55.157875,8,2021-04-17 11:20:26
25.073906,55.157192,8,2021-04-17 11:20:41
25.073704,55.157158,8,2021-04-17 11:20:57
25.072256,55.156902,8,2021-04-17 11:21:35
25.072798,55.157875,8,2021-04-17 11:22:11
25.072676,55.157799,8,2021-04-17 11:22:40
25.07288,55.157883,8,2021-04-17 11:23:07
25.072905,55.157928,8,2021-04-17 11:23:23
25.072876,55.158115,8,2021-04-17 11:23:56
25.072342,55.156967,8,2021-04-17 11:24:11
